Name,Latitude,Longitude,,Latitude_0,Longitude_0,,C_T,C_G
Creative Jim Multimedia,null,null,,-37.803425,145.01105,,-37.803425,145.01105
NananStudio,null,null,,null,null,,null,null
Altitude Creative Studio,50.936907,6.898624,,null,null,,50.936907,6.898624
Studio Carbon,41.074488,16.869821,,null,null,,41.074488,16.869821
DigIdeas,null,null,,-33.84907,151.13834,,-33.84907,151.13834
White Space,28.523602,-80.681459,,-33.84907,151.13834,,-33.84907,151.13834
vStudio Design,42.830886,74.624569,,-33.84907,151.13834,,-33.84907,151.13834
John Calabro Design,null,null,,null,null,,null,null
Design Bug,50.10928,14.47478,,null,null,,50.10928,14.47478
LogoGarden.com Pty Ltd,-38.094211,144.368721,,null,null,,-38.094211,144.368721
Slick Design Pty Ltd,35.778727,-96.268087,,-31.939821,115.8162,,-31.939821,115.8162
Studeo,37.083496,15.282418,,null,null,,37.083496,15.282418
KRD,53.11582,18.046515,,null,null,,53.11582,18.046515
xander,59.934721,30.307418,,-33.84907,151.13834,,-33.84907,151.13834
Spike Creative,-32.922339,-60.802858,,-37.803425,145.01105,,-37.803425,145.01105
Liveworm South Bank,13.310355,-14.213175,,-27.47126,153.01831,,-27.47126,153.01831
Mandurah Graphics,-32.52837,115.736444,,null,null,,-32.52837,115.736444
What The Fox Creative,null,null,,-26.668592,153.10637,,-26.668592,153.10637
Poppi Design Studio,null,null,,-33.84907,151.13834,,-33.84907,151.13834
S2 Creative BRAND DESIGN,null,null,,-33.84907,151.13834,,-33.84907,151.13834
Martlette Graphic Design,47.21585,-1.56342,,-38.231834,144.31837,,-38.231834,144.31837
OneArmedGraphics,null,null,,-27.47126,153.01831,,-27.47126,153.01831
Mike's Art Solutions,-34.072674,150.808975,,-33.84907,151.13834,,-33.84907,151.13834
Ecreate,null,null,,-31.939821,115.8162,,-31.939821,115.8162
Masamune Digital Marketing,null,null,,-37.803425,145.01105,,-37.803425,145.01105
Ramify Creative,-32.922339,-60.802858,,null,null,,-32.922339,-60.802858
Inscope Media Pty Ltd,null,null,,null,null,,null,null
Artrain Express,33.546395,-117.692646,,-33.84907,151.13834,,-33.84907,151.13834
Mckelly Design and Illustration,37.348746,-121.895336,,-37.803425,145.01105,,-37.803425,145.01105
Art By Design,28.548271,-81.411421,,-37.803425,145.01105,,-37.803425,145.01105
oeuvre creative,45.043614,3.884149,,-37.803425,145.01105,,-37.803425,145.01105
Twolanes Creative,-32.922339,-60.802858,,null,null,,-32.922339,-60.802858
ENOVATE STUDIO AUSTRALIA,null,null,,null,null,,null,null
Black Mouse Design,-20.33333,57.41667,,-37.803425,145.01105,,-37.803425,145.01105
The Hoi Polloi.,51.525731,-0.077324,,null,null,,51.525731,-0.077324
Proactive Web Design,51.812883,5.8674,,-27.994457,153.40938,,-27.994457,153.40938
MadeKnown,null,null,,-23.374378,150.5064,,-23.374378,150.5064
Wheelhouse Web & Graphic Design,null,null,,null,null,,null,null
Sketch'd Graphic Design,47.21585,-1.56342,,null,null,,47.21585,-1.56342
Peter Redden - Content & Design Solutions,42.678647,-73.776449,,-34.897945,138.59166,,-34.897945,138.59166
Creative Core,null,null,,-33.84907,151.13834,,-33.84907,151.13834
Studio1 Design,51.354577,12.369757,,null,null,,51.354577,12.369757
The Logo Suite,34.919885,-82.294105,,-27.47126,153.01831,,-27.47126,153.01831
Think Graphic Communication,null,null,,null,null,,null,null
Goose Design,32.991667,-79.977251,,-37.803425,145.01105,,-37.803425,145.01105
Clearly Creative - Graphic Design Rockhampton,38.799133,-104.803085,,-23.374378,150.5064,,-23.374378,150.5064
FlamingText.com,null,null,,-27.47126,153.01831,,-27.47126,153.01831
"Indesign to WordPress, a coding service for graphic designers",null,null,,-33.84907,151.13834,,-33.84907,151.13834
Great City Signs,-34.428377,150.893892,,-33.84907,151.13834,,-33.84907,151.13834
Mezzanine Design,37.782532,-122.408065,,null,null,,37.782532,-122.408065
Ink and Paper Creative,null,null,,-27.47126,153.01831,,-27.47126,153.01831
Studio Rosinger,null,null,,-25.574999,134.3547,,-25.574999,134.3547
Geographik,null,null,,-31.939821,115.8162,,-31.939821,115.8162
Ocho Creative,-32.922339,-60.802858,,null,null,,-32.922339,-60.802858
Visual Traffic Pty Ltd,null,null,,null,null,,null,null
INRENDER,null,null,,-42.876358,147.3237,,-42.876358,147.3237
Truecolor,null,null,,null,null,,null,null
Soapbox Design Studio,49.194698,16.642609,,-33.84907,151.13834,,-33.84907,151.13834
TR Creative,37.226732,-76.626348,,-37.803425,145.01105,,-37.803425,145.01105
shy.ink,null,null,,null,null,,null,null
Bunnymoon Creative Design,34.1877,-118.562995,,-27.47126,153.01831,,-27.47126,153.01831
JamesMarko,null,null,,-34.47676,150.41818,,-34.47676,150.41818
Jade Designs and Consulting,41.771046,-70.541425,,null,null,,41.771046,-70.541425
CreativLi,43.308651,-0.336851,,-27.47126,153.01831,,-27.47126,153.01831
BULLION MEDIA,null,null,,null,null,,null,null
Digital Darkroom,41.379066,-83.639602,,-35.45042,149.08392,,-35.45042,149.08392
Tayanah Lunn Creative,null,null,,null,null,,null,null
Bec Todd Freelance Design,52.21667,-1.06667,,-27.47126,153.01831,,-27.47126,153.01831
HBCreator,null,null,,null,null,,null,null
Designed By Magic,null,null,,null,null,,null,null
DK Creative,null,null,,null,null,,null,null
N4Design,null,null,,-37.803425,145.01105,,-37.803425,145.01105
blauraum.communication design,25.814815,-80.193905,,-33.84907,151.13834,,-33.84907,151.13834
CC&Co.,null,null,,-37.803425,145.01105,,-37.803425,145.01105
Zig Zag Graphics,null,null,,null,null,,null,null
Empire Digital Design,50.729369,12.487589,,-27.994457,153.40938,,-27.994457,153.40938
The Creative Frog,51.381623,0.514717,,null,null,,51.381623,0.514717
Pin,49.68726,5.37043,,null,null,,49.68726,5.37043
Liquid Creativity Brand Agency,null,null,,null,null,,null,null
Franky Demaria Design,null,null,,null,null,,null,null
Creative Instinct,14.646909,121.027801,,null,null,,14.646909,121.027801
The Backup Studio Inc.,49.857695,-119.489776,,-27.47126,153.01831,,-27.47126,153.01831
Media on Mars,12.669451,-7.974554,,null,null,,12.669451,-7.974554
The Graphic Design Company,55.114249,-6.68665,,-27.994457,153.40938,,-27.994457,153.40938
The Word Guru - Microsoft Office Templates & Document Formatting,null,null,,null,null,,null,null
Sin Design,22.287123,103.30588,,-27.994457,153.40938,,-27.994457,153.40938
"Salt Design, Brisbane",46.889061,15.266433,,null,null,,46.889061,15.266433
Sherry Design,41.349393,-79.709405,,null,null,,41.349393,-79.709405
We Are Purpose,-20.91687,167.26461,,-38.122845,144.35031,,-38.122845,144.35031
The Studio Design House,52.343071,-1.579811,,-41.437016,147.13939,,-41.437016,147.13939
AF Graphics,53.556675,9.935978,,-37.803425,145.01105,,-37.803425,145.01105
ThirtySix,null,null,,null,null,,null,null
typedesigns,null,null,,null,null,,null,null
Websites Plus,51.066635,3.752628,,-36.368217,145.40341,,-36.368217,145.40341
Artgrafics Design,25.814815,-80.193905,,-25.574999,134.3547,,-25.574999,134.3547
Solas Graphic Design,47.21585,-1.56342,,null,null,,47.21585,-1.56342
Jessica Croome Design,null,null,,null,null,,null,null
Chhay Productions,22.371253,73.165645,,-33.84907,151.13834,,-33.84907,151.13834
Mucho,45.542023,-73.590531,,null,null,,45.542023,-73.590531
Sonoco-Trident,51.208888,12.337315,,null,null,,51.208888,12.337315
Australian Graphic Design Association (AGDA),null,null,,null,null,,null,null
DesignCrowd,null,null,,null,null,,null,null
June Spring Multimedia,null,null,,null,null,,null,null
Paper Stone Scissors,null,null,,null,null,,null,null
THERE,-38.146914,144.358699,,null,null,,-38.146914,144.358699
The Graphic Design School,55.114249,-6.68665,,null,null,,55.114249,-6.68665
Percept � Brand Design,34.286529,-4.661218,,null,null,,34.286529,-4.661218
PNS Media & Communications Ltd.,38.955408,-77.383608,,null,null,,38.955408,-77.383608
The Factory (Australia) Pty Ltd,-38.008746,145.100926,,null,null,,-38.008746,145.100926
Doug and Wolf,42.753162,-87.798383,,null,null,,42.753162,-87.798383
Blend Creative Adelaide,48.680854,-123.569827,,null,null,,48.680854,-123.569827
Flux Visual Communication,27.944279,-82.475048,,null,null,,27.944279,-82.475048
Bento Box Design Studio,null,null,,null,null,,null,null
The Brand Foundry,16.932122,121.387948,,null,null,,16.932122,121.387948
AGDA QLD,-23.033708,144.417144,,null,null,,-23.033708,144.417144
Scooter Creative,-32.922339,-60.802858,,null,null,,-32.922339,-60.802858
Graphic Genius,43.037588,-87.908264,,-37.803425,145.01105,,-37.803425,145.01105
4four Creative,-32.922339,-60.802858,,-33.84907,151.13834,,-33.84907,151.13834
Logo Design Best Australia,50.84697,5.69989,,-33.84907,151.13834,,-33.84907,151.13834
nuvismedia,null,null,,null,null,,null,null
Claire Buchar,44.43225,26.10626,,null,null,,44.43225,26.10626
corporate creative design,null,null,,null,null,,null,null
veechoy,null,null,,-33.84907,151.13834,,-33.84907,151.13834
OJ DESIGN,6.447194,3.156193,,-31.939821,115.8162,,-31.939821,115.8162
Made2Create,null,null,,-31.939821,115.8162,,-31.939821,115.8162
The Letter D.,null,null,,-27.47126,153.01831,,-27.47126,153.01831
Koruna Creative,50.084216,14.424576,,null,null,,50.084216,14.424576
Cordial Pty Ltd,-38.094211,144.368721,,null,null,,-38.094211,144.368721
Nowhere Famous,40.731805,-73.984095,,-33.84907,151.13834,,-33.84907,151.13834
Kazbar Creative,52.25803,-7.111597,,-33.84907,151.13834,,-33.84907,151.13834
Maria Montes,-16.716313,-43.877031,,null,null,,-16.716313,-43.877031
Theory Agency,41.88988,-87.628657,,null,null,,41.88988,-87.628657
Monsters Online | Ongoing Flat Rate Graphic Design,null,null,,null,null,,null,null
AGDA SA,45.185578,5.718544,,-34.897945,138.59166,,-34.897945,138.59166
SALT Advertising Group,40.773201,-111.933984,,-33.84907,151.13834,,-33.84907,151.13834
CREATURE,52.565491,-0.273644,,-27.47126,153.01831,,-27.47126,153.01831
MusexDesign,null,null,,null,null,,null,null
Morph Creative,null,null,,-33.84907,151.13834,,-33.84907,151.13834
DESIGNWORKS,48.15885,11.55331,,null,null,,48.15885,11.55331
Outhouse Creative,53.34977,-6.269438,,null,null,,53.34977,-6.269438
Studio Quarantine,34.142217,-118.39157,,null,null,,34.142217,-118.39157
DB Branding Agency,45.664755,-110.54718,,null,null,,45.664755,-110.54718
AKDesign,null,null,,null,null,,null,null
Synthetica,null,null,,-33.84907,151.13834,,-33.84907,151.13834
Product Design Studio,49.194698,16.642609,,null,null,,49.194698,16.642609
ANT Design - Graphic and Web Design Australia,52.660849,-8.633684,,-33.84907,151.13834,,-33.84907,151.13834
HARMONICA - We Build and Improve Brands,34.018387,-118.47007,,-27.994457,153.40938,,-27.994457,153.40938
Ignition Creative Brisbane,-27.459358,152.975677,,-27.47126,153.01831,,-27.47126,153.01831
"Designus, Sydney",null,null,,-25.574999,134.3547,,-25.574999,134.3547
CoLLECT Design,1.33334,103.893304,,null,null,,1.33334,103.893304
beinc,49.615676,6.131074,,null,null,,49.615676,6.131074
Black Bear Creative,50.685105,-2.10984,,null,null,,50.685105,-2.10984
b.art design,63.433367,10.416146,,null,null,,63.433367,10.416146
Lulibell Studio,34.142217,-118.39157,,null,null,,34.142217,-118.39157
EditEpic,null,null,,null,null,,null,null
Villain Designs,55.683198,12.604454,,-27.47126,153.01831,,-27.47126,153.01831
Pixecart,null,null,,null,null,,null,null
Made You Look Visual Communication,51.677378,4.792883,,-37.803425,145.01105,,-37.803425,145.01105
LOZ CHAI DESIGN,45.722032,14.468936,,null,null,,45.722032,14.468936
Ole Graphics Pty Ltd,null,null,,null,null,,null,null
432design,null,null,,null,null,,null,null
Rocket Boy Studio,42.978313,-89.541069,,null,null,,42.978313,-89.541069
Tekspec Digital,-3.72391,-38.46771,,-34.897945,138.59166,,-34.897945,138.59166
Louise Agency,62.320655,-146.57474,,null,null,,62.320655,-146.57474
Studio Gray,-0.181356,-78.48156,,-31.939821,115.8162,,-31.939821,115.8162
Say-So Creative,42.14107,77.17848,,null,null,,42.14107,77.17848
Fizzy Pixel Unlimited Graphic Design,null,null,,-27.47126,153.01831,,-27.47126,153.01831
Websidekix,null,null,,null,null,,null,null
Spicy Broccoli Media,18.45763,-77.54751,,null,null,,18.45763,-77.54751
eStore Seller,39.416029,-9.132619,,-33.84907,151.13834,,-33.84907,151.13834
AGDA VIC,-37.014348,143.480452,,null,null,,-37.014348,143.480452
Design Logo Online,50.683229,10.926271,,-33.84907,151.13834,,-33.84907,151.13834
Self Employed - Freelance,null,null,,null,null,,null,null
Ozgun Ozpinar Presentation Studio,null,null,,null,null,,null,null
AGDA Design Awards,null,null,,null,null,,null,null
ERD_Melbourne,null,null,,null,null,,null,null
Algo M�s,43.355452,-3.01262,,null,null,,43.355452,-3.01262
Clipping Image Expert,46.572277,23.786009,,null,null,,46.572277,23.786009
Tell Creative,40.255019,-77.773386,,-27.47126,153.01831,,-27.47126,153.01831
Small Dog Design,50.842289,4.405696,,null,null,,50.842289,4.405696
Involve Group P/L,36.875235,42.890842,,null,null,,36.875235,42.890842
SaturnTeam,null,null,,-27.47126,153.01831,,-27.47126,153.01831
Saevil Row,53.963714,-1.085427,,null,null,,53.963714,-1.085427
Tandem Studio,34.142217,-118.39157,,null,null,,34.142217,-118.39157
Double Creative,-32.922339,-60.802858,,null,null,,-32.922339,-60.802858
Artwork Department,51.690247,3.735321,,null,null,,51.690247,3.735321
NAOKI STUDIOS,41.923964,-87.636894,,null,null,,41.923964,-87.636894
CMYKhub Design Desk,60.159765,24.938532,,null,null,,60.159765,24.938532
Tillman Creative Co,34.404942,-98.981118,,-27.994457,153.40938,,-27.994457,153.40938
Winkipop Design,25.814815,-80.193905,,-33.84907,151.13834,,-33.84907,151.13834
Christopher Allan Design & Marketing,55.976342,-3.167811,,-33.84907,151.13834,,-33.84907,151.13834
TENPOINT,6.091585,125.150724,,-25.574999,134.3547,,-25.574999,134.3547
Getset Media Services,55.913152,-3.321127,,-27.47126,153.01831,,-27.47126,153.01831
Twisted Graphics,55.960722,-3.18265,,-27.994457,153.40938,,-27.994457,153.40938
Ringmaster Multimedia,-27.257245,152.045929,,-25.574999,134.3547,,-25.574999,134.3547
Tierney Signs Pty Ltd,null,null,,-27.563833,151.95398,,-27.563833,151.95398
Visionary Creative,50.107676,14.442657,,-37.803425,145.01105,,-37.803425,145.01105
Sean Batchelor,9.564579,123.803185,,null,null,,9.564579,123.803185
Del Studio,49.449455,11.063981,,null,null,,49.449455,11.063981
Tomas & Co.,-19.4021,-65.931724,,null,null,,-19.4021,-65.931724
Studio: Tiffany Gouge,34.142217,-118.39157,,null,null,,34.142217,-118.39157
Pinpoint Design Group,-6.787663,39.222464,,null,null,,-6.787663,39.222464
Of Note Design,41.826902,-71.407538,,null,null,,41.826902,-71.407538
Boss Lady Design and Communications,39.731152,-104.997475,,null,null,,39.731152,-104.997475
Ryan Hayward | Graphic Design,40.78342,-76.13299,,-25.574999,134.3547,,-25.574999,134.3547
DesignStation | Graphic Design,47.21585,-1.56342,,-37.803425,145.01105,,-37.803425,145.01105
September Design Studio,49.194698,16.642609,,-33.84907,151.13834,,-33.84907,151.13834
Ethical Design Co.,53.059174,-2.212096,,null,null,,53.059174,-2.212096
Impressive Print Solutions,43.261861,-79.871635,,-33.84907,151.13834,,-33.84907,151.13834
Maze Creative Australia,-33.898194,115.241144,,-31.939821,115.8162,,-31.939821,115.8162
Ryan Peter Frank,40.78342,-76.13299,,null,null,,40.78342,-76.13299
Brilliant Images & Graphics,null,null,,-34.153687,150.5535,,-34.153687,150.5535
Embedded Graphics Pty Ltd,null,null,,-33.84907,151.13834,,-33.84907,151.13834
Justetch.com,null,null,,-27.47126,153.01831,,-27.47126,153.01831
Steve Vanderhorst Illustration,null,null,,-33.84907,151.13834,,-33.84907,151.13834
John Stab Design,17.108788,-61.824679,,-37.803425,145.01105,,-37.803425,145.01105
Astro Creative Services P/L,12.958131,77.716508,,-33.84907,151.13834,,-33.84907,151.13834
WWWART Design Services,21.783394,-72.223432,,null,null,,21.783394,-72.223432
Telling Designs,54.219818,9.284492,,null,null,,54.219818,9.284492
ThoughtAssembly,null,null,,-37.803425,145.01105,,-37.803425,145.01105
Studio Friday,13.806217,100.601792,,-34.403324,150.86966,,-34.403324,150.86966
Folio Creative,-21.065117,55.518232,,-33.84907,151.13834,,-33.84907,151.13834
Nova Design and Print,null,null,,-41.178356,146.36139,,-41.178356,146.36139
design bunker,38.419774,-120.823871,,-27.47126,153.01831,,-27.47126,153.01831
Kathleen Page Studio,44.020157,-69.529254,,null,null,,44.020157,-69.529254
My Design Group PL,-6.787663,39.222464,,-37.803425,145.01105,,-37.803425,145.01105
The 13th Floor,40.688147,-73.988622,,-37.57944,145.20181,,-37.57944,145.20181
Breed Brand Management,45.07304,-88.42427,,-27.47126,153.01831,,-27.47126,153.01831
Hello Creative Agency,51.82667,5.17639,,null,null,,51.82667,5.17639
Hooch Creative,-32.922339,-60.802858,,-33.84907,151.13834,,-33.84907,151.13834
ANGELIKA Graphic Design,47.21585,-1.56342,,-33.84907,151.13834,,-33.84907,151.13834
Creativo Cartel,52.094947,7.611663,,null,null,,52.094947,7.611663
TwofromTwo,null,null,,null,null,,null,null
DrewDrew Design,25.814815,-80.193905,,null,null,,25.814815,-80.193905
Show Pony Graphics Pty Ltd,34.271778,-110.046088,,null,null,,34.271778,-110.046088
icatcha,null,null,,null,null,,null,null
This Girl Designs,49.748476,4.607459,,null,null,,49.748476,4.607459
Dynamic Creations,null,null,,null,null,,null,null
Wasif.Design,null,null,,null,null,,null,null
Studio Marshall,35.795998,-82.686746,,-33.84907,151.13834,,-33.84907,151.13834
Crino Designs,55.683198,12.604454,,null,null,,55.683198,12.604454
Myrrh Marketing,-36.631227,146.296534,,null,null,,-36.631227,146.296534
Giraffe Visual Communication Management,null,null,,-35.21536,149.14151,,-35.21536,149.14151
Timplates. We make branded Word and PowerPoint templates.,null,null,,null,null,,null,null
LEUVER DESIGN,52.213915,5.983751,,-33.84907,151.13834,,-33.84907,151.13834
The Duck's Guts Graphics,null,null,,null,null,,null,null
Wingrove Design,-37.727984,145.144624,,-33.84907,151.13834,,-33.84907,151.13834
Logo Motion Web & Graphic Design,52.660849,-8.633684,,-25.574999,134.3547,,-25.574999,134.3547
Detour Design,46.007445,-84.026401,,-34.897945,138.59166,,-34.897945,138.59166
Synergy Creative Services,52.910632,-1.237162,,-37.803425,145.01105,,-37.803425,145.01105
Purple Goat Design,40.388281,-80.049922,,-37.803425,145.01105,,-37.803425,145.01105
Caliba Design & Branding,6.690703,-1.613665,,null,null,,6.690703,-1.613665
DesignLab,45.655413,-68.708803,,-34.897945,138.59166,,-34.897945,138.59166
23 Creative,-31.799716,115.839689,,-35.27099,149.19576,,-35.27099,149.19576
Paul Kelly Creative,15.359526,-61.369031,,null,null,,15.359526,-61.369031
Mino Design & Digital Studio,null,null,,null,null,,null,null
Nubevest,null,null,,null,null,,null,null
Art One Advertising & Design,49.845775,8.25354,,null,null,,49.845775,8.25354
Sydney Logos,-33.868633,151.209421,,-33.84907,151.13834,,-33.84907,151.13834
Lee Liversedge,28.80828,-81.881743,,-33.84907,151.13834,,-33.84907,151.13834
Zake Media,3.334518,31.303577,,null,null,,3.334518,31.303577
Invert Design,39.34583,-84.267995,,-33.84907,151.13834,,-33.84907,151.13834
cellophane design + communications,39.731152,-104.997475,,-25.574999,134.3547,,-25.574999,134.3547
Shay&Co,null,null,,-27.47126,153.01831,,-27.47126,153.01831
Digit L FX,26.197584,-80.170324,,-33.84907,151.13834,,-33.84907,151.13834
