Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Q2,"540 Woodlands Drive 16, Singapore 730540",1.4282499,103.7926905,ChIJQxiugrwT2jERuNNxOWpRc1U,,,,null,null,null,,"540 Woodlands Drive 16, Singapore 730540",1.4282499,103.7926905
Petra Capital Pty Ltd,"17/14 Martin Pl, Sydney NSW 2000, Australia",-33.8672836,151.2083269,ChIJFde1bkCuEmsRkfWG7ESkLK8,,,,null,null,null,,"17/14 Martin Pl, Sydney NSW 2000, Australia",-33.8672836,151.2083269
FMD Financial - Expert financial advisers,"Level 31/367 Collins St, Melbourne VIC 3000, Australia",-37.8171496,144.9624229,ChIJE1iKuU1d1moR5e1oEBOBfrI,,,,null,null,null,,"Level 31/367 Collins St, Melbourne VIC 3000, Australia",-37.8171496,144.9624229
Zip Business,"41 & 43, Jalan Dataran Larkin 1, Taman Dataran Larkin, 80350 Johor Bahru, Johor, Malaysia",1.498608,103.742272,ChIJZ17b9Wht2jERES29ZcqywKg,,,,null,null,null,,"41 & 43, Jalan Dataran Larkin 1, Taman Dataran Larkin, 80350 Johor Bahru, Johor, Malaysia",1.498608,103.742272
Zurich Life & Investments - Australia,"50 Raffles Place, #29-05 Singapore Land Tower, Singapore 048623",1.2848361,103.8520066,ChIJwxFChw0Z2jERNgbdptkJ7ow,,,,null,null,null,,"50 Raffles Place, #29-05 Singapore Land Tower, Singapore 048623",1.2848361,103.8520066
Bartlett Group Ltd,"Broadway Hall, Horsforth, Leeds LS18 4RS, United Kingdom",53.8344577,-1.6417582,ChIJBwAwJpZYeUgRxtKw5rMsG-w,,,,null,null,null,,"Broadway Hall, Horsforth, Leeds LS18 4RS, United Kingdom",53.8344577,-1.6417582
Credit Union SA,"400 King William St, Adelaide SA 5000, Australia",-34.933807,138.600601,ChIJwc3sCN_OsGoRllk8RpFwnOg,,,,null,null,null,,"400 King William St, Adelaide SA 5000, Australia",-34.933807,138.600601
OM Financial Limited,"Level 2/37 Galway Street, Britomart, Auckland 1010, New Zealand",-36.8449683,174.7693257,ChIJs1O42XZIDW0RRGGPbKzwn0s,,,,null,null,null,,"Level 2/37 Galway Street, Britomart, Auckland 1010, New Zealand",-36.8449683,174.7693257
Esanda,"90A, Jalan Alamanda, Taman Bukit Belimbing, 43300 Seri Kembangan, Selangor, Malaysia",3.0290289,101.7331263,ChIJkb5nz8vKzTERqN_1pQ-Kv_k,,,,null,null,null,,"90A, Jalan Alamanda, Taman Bukit Belimbing, 43300 Seri Kembangan, Selangor, Malaysia",3.0290289,101.7331263
TMGM - TradeMax Global Markets,"Kingdon Street, Newmarket, Auckland 1023, New Zealand",-36.866275,174.7765984,ChIJOW3XSUlJDW0RmpeQBRRRpd0,,,,null,null,null,,"Kingdon Street, Newmarket, Auckland 1023, New Zealand",-36.866275,174.7765984
N1 Holdings | SME Lender | Project Financing | Property-backed Lending Fund | Trustee & Custodian,null,null,null,null,,,,null,null,null,,null,null,null
Valiant Finance,"2/80 Albion St, Surry Hills NSW 2010, Australia",-33.882813,151.211405,ChIJq6HTwWmuEmsRSvVahuFZIw8,,,,null,null,null,,"2/80 Albion St, Surry Hills NSW 2010, Australia",-33.882813,151.211405
Resimac,"Impex Engineering, 6959 Washington, Makati, 1230 Metro Manila, Philippines",14.5570094,121.0106169,ChIJjcsnKw3JlzMRVEPJLUCpk0I,,,,null,null,null,,"Impex Engineering, 6959 Washington, Makati, 1230 Metro Manila, Philippines",14.5570094,121.0106169
Oncore // Contractor Payment Solutions,"The Precinct, 12 Browning St, West End QLD 4101, Australia",-27.478364,153.0137662,ChIJQREHcbRC1moRuCSrwhrSPis,,,,null,null,null,,"The Precinct, 12 Browning St, West End QLD 4101, Australia",-27.478364,153.0137662
Smartline Personal Mortgage Advisers,"98 Kerenjon Ave, Buderim QLD 4556, Australia",-26.667392,153.063069,ChIJS-Odq2Odk2sRsirp_L4esHc,,,,null,null,null,,"98 Kerenjon Ave, Buderim QLD 4556, Australia",-26.667392,153.063069
Finstro - Business Cash Flow Solutions,"Level 5/1 York St, Sydney NSW 2000, Australia",-33.863638,151.2049168,ChIJrcrpGUGuEmsRMDHGARJjzSU,,,,null,null,null,,"Level 5/1 York St, Sydney NSW 2000, Australia",-33.863638,151.2049168
mozo.com.au,"Level 10/89 York St, Sydney NSW 2000, Australia",-33.8695222,151.2060234,ChIJ2bFJQRKuEmsRk3ICEuZ1xIc,,,,null,null,null,,"Level 10/89 York St, Sydney NSW 2000, Australia",-33.8695222,151.2060234
Douugh,"44, Jalan Keindahan 1, Taman Skudai Indah, 81300 Skudai, Johor, Malaysia",1.531857,103.633028,ChIJtVP8U3R02jERpHcwV6HMdMc,,,,null,null,null,,"44, Jalan Keindahan 1, Taman Skudai Indah, 81300 Skudai, Johor, Malaysia",1.531857,103.633028
Barteos,"87-89 Boundary Rd, Peakhurst NSW 2210, Australia",-33.9638394,151.0671708,ChIJkzZUQbQPkWsRes_MP9F0684,,,,null,null,null,,"87-89 Boundary Rd, Peakhurst NSW 2210, Australia",-33.9638394,151.0671708
Willis Towers Watson Australia,"level 26, Menara Dion, 27, Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1516573,101.7095427,ChIJl_YYKtU3zDERfbip09ENHYk,,,,null,null,null,,"level 26, Menara Dion, 27, Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1516573,101.7095427
Qualitas Group,"Suite 301 Menara PJ Amcorp Trade Centre, 18, Persiaran Barat, 46050 Petaling Jaya, Selangor, Malaysia",3.1047557,101.6469545,ChIJDVe7t9xLzDERHmuThs3YYqw,,,,null,null,null,,"Suite 301 Menara PJ Amcorp Trade Centre, 18, Persiaran Barat, 46050 Petaling Jaya, Selangor, Malaysia",3.1047557,101.6469545
Custom Fleet,"Level 11/333 Collins St, Melbourne VIC 3000, Australia",-37.8169832,144.9633614,ChIJnTMuuElE1moR8uZMMkJyq30,,,,null,null,null,,"Level 11/333 Collins St, Melbourne VIC 3000, Australia",-37.8169832,144.9633614
Southeastern Asset Management,"501 Orchard Rd, Singapore 238880",1.3045361,103.8308176,ChIJw6D3to0Z2jERoLKto_Wm2nQ,,,,null,null,null,,"501 Orchard Rd, Singapore 238880",1.3045361,103.8308176
Athena Home Loans,"3/33 Erskine St, Sydney NSW 2000, Australia",-33.8669385,151.2037564,ChIJR9zXVgivEmsRH6EoJPI9nSw,,,,null,null,null,,"3/33 Erskine St, Sydney NSW 2000, Australia",-33.8669385,151.2037564
Crestone Wealth Management,"L32/2 Chifley Square, Sydney NSW 2000, Australia",-33.8658605,151.2117412,ChIJV436QWquEmsRqG5x8ZPGyX4,,,,null,null,null,,"L32/2 Chifley Square, Sydney NSW 2000, Australia",-33.8658605,151.2117412
SilverChef,"2nd floor, Lot No 2-7 & 2-8, PV128, Jalan Genting Kelang, Genting Kelang, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2000917,101.7170728,ChIJOf2-7XRIzDERTwxWtGoQWaM,,,,null,null,null,,"2nd floor, Lot No 2-7 & 2-8, PV128, Jalan Genting Kelang, Genting Kelang, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2000917,101.7170728
Azimut Group,"9 Temasek Boulevard #44-02 Suntec, tower 2, Singapore 038989",1.2957308,103.8591712,ChIJW4Ay7fcZ2jERlKIjsrtYkj4,,,,null,null,null,,"9 Temasek Boulevard #44-02 Suntec, tower 2, Singapore 038989",1.2957308,103.8591712
HiFX,"1/75 Castlereagh St, Sydney NSW 2000, Australia",-33.869476,151.209261,ChIJafAiI2quEmsRgM1BXELXd_w,,,,null,null,null,,"1/75 Castlereagh St, Sydney NSW 2000, Australia",-33.869476,151.209261
Australian Institute of Superannuation Trustees,"150 Lonsdale St, Melbourne VIC 3000, Australia",-37.8102927,144.9677284,ChIJIdtGXs9C1moRGGmFnzjGjec,,,,null,null,null,,"150 Lonsdale St, Melbourne VIC 3000, Australia",-37.8102927,144.9677284
Bank First,"Ground & First Floor, No.28, Jalan Kebudayaan, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.5403894,103.6284814,ChIJfVXP7A502jERrxK4Byzywpk,,,,null,null,null,,"Ground & First Floor, No.28, Jalan Kebudayaan, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.5403894,103.6284814
SocietyOne,"Level 10/309 George St, Sydney NSW 2000, Australia",-33.8662104,151.2069292,ChIJM9l09EGuEmsRIGK2NrlX6Ok,,,,null,null,null,,"Level 10/309 George St, Sydney NSW 2000, Australia",-33.8662104,151.2069292
Miles Advisory Partners,"Level 45 Gateway, 1 Macquarie Pl, Sydney NSW 2000, Australia",-33.861995,151.2098781,ChIJfZ8k5fKuEmsREypUna2F1a8,,,,null,null,null,,"Level 45 Gateway, 1 Macquarie Pl, Sydney NSW 2000, Australia",-33.861995,151.2098781
GLAS,"124, Jalan Perdagangan 1, Taman University, 81300 Johor Bahru, Johor, Malaysia",1.5370664,103.6238254,ChIJvdejcBJ02jER7FVIMJgtr0Q,,,,null,null,null,,"124, Jalan Perdagangan 1, Taman University, 81300 Johor Bahru, Johor, Malaysia",1.5370664,103.6238254
IMF Bentham Limited,"Battery Rd, Level 13-03 Bank of China Building, Singapore 049909",1.2856141,103.8519726,ChIJAQDAaw4Z2jERdrNxc4-FQ2s,,,,null,null,null,,"Battery Rd, Level 13-03 Bank of China Building, Singapore 049909",1.2856141,103.8519726
NGS Super,"431-439 King William St, Adelaide SA 5000, Australia",-34.9355419,138.6001084,ChIJT-uH3d_OsGoRTRyDARHLRGc,,,,null,null,null,,"431-439 King William St, Adelaide SA 5000, Australia",-34.9355419,138.6001084
Hay,"3 Lim Chu Kang Lane 4, Singapore 718859",1.431605,103.7099001,ChIJFZimxpkN2jERAw9Ugx9K2GM,,,,null,null,null,,"3 Lim Chu Kang Lane 4, Singapore 718859",1.431605,103.7099001
MKS (SWITZERLAND) SA,"Prom. de Saint-Antoine 10, 1204 Genève, Switzerland",46.1996553,6.1501545,ChIJB1rUny1ljEcRnSC_TtClDr4,,,,null,null,null,,"Prom. de Saint-Antoine 10, 1204 Genève, Switzerland",46.1996553,6.1501545
Industry Fund Services,"21 Woodlands Industrial Park E1, Singapore 757720",1.454273,103.796285,ChIJy9jZkRQT2jERQ1bnj6bxsVo,,,,null,null,null,,"21 Woodlands Industrial Park E1, Singapore 757720",1.454273,103.796285
BOQ Finance,"9b Queen St, Fremantle WA 6160, Australia",-32.0530552,115.7476765,ChIJq7CCO2WhMioRhBH-HNaSLto,,,,null,null,null,,"9b Queen St, Fremantle WA 6160, Australia",-32.0530552,115.7476765
She's on the Money,"Level 3/162 Collins St, Melbourne VIC 3000, Australia",-37.8144843,144.9678749,ChIJqf0aqohd1moRluvypavrNO4,,,,"Level 5, 256 Queen Street, Melbourne, VIC, 3000, AU",-25.728104,134.49019,,"Level 5, 256 Queen Street, Melbourne, VIC, 3000, AU",-25.728104,134.49019
Australian Catholic Superannuation,"33 Williamstown Rd, Doubleview WA 6018, Australia",-31.908789,115.78656,ChIJM2z7UGuvMioRwG3gm39536g,,,,null,null,null,,"33 Williamstown Rd, Doubleview WA 6018, Australia",-31.908789,115.78656
Recreo,"İçerenköy, Çetinkaya Sk. Prestij Plaza No:28, 34752 Ataşehir/İstanbul, Turkey",40.9624755,29.1117398,ChIJdZTmJlzGyhQR5vqBTpKVEEg,,,,null,null,null,,"İçerenköy, Çetinkaya Sk. Prestij Plaza No:28, 34752 Ataşehir/İstanbul, Turkey",40.9624755,29.1117398
OTHERA,"Othera, Kerala, India",9.3503715,76.6239423,ChIJx0B7fTkjBjsR_wgS6I3UZS8,,,,"Level 24, 66 , Sydney, NSW, 2000, AU",-25.728104,134.49019,,"Level 24, 66 , Sydney, NSW, 2000, AU",-25.728104,134.49019
EISS Super,"2/201 Elizabeth St, Sydney NSW 2000, Australia",-33.873694,151.209597,ChIJh2iX72-LtAERnOQqOEcMbJE,,,,null,null,null,,"2/201 Elizabeth St, Sydney NSW 2000, Australia",-33.873694,151.209597
Cointree,"Choornikkara, Aluva, Kerala 683501, India",10.0780255,76.3381986,ChIJqTOG9owPCDsRfpkMO58tC_o,,,,null,null,null,,"Choornikkara, Aluva, Kerala 683501, India",10.0780255,76.3381986
Stanford Brown,"8/15 Blue St, North Sydney NSW 2060, Australia",-33.8410775,151.2075884,ChIJa2qTab2uEmsRraZSibDtTWM,,,,null,null,null,,"8/15 Blue St, North Sydney NSW 2060, Australia",-33.8410775,151.2075884
Rochford Capital,"Level 6/201 Kent St, Sydney NSW 2000, Australia",-33.8637342,151.2038097,ChIJbdMFukmuEmsRKlfw-4M7ZhY,,,,null,null,null,,"Level 6/201 Kent St, Sydney NSW 2000, Australia",-33.8637342,151.2038097
RMA Australia,"1/241 Castlereagh St, Sydney NSW 2000, Australia",-33.8760232,151.2085139,ChIJ0Z_uoD2uEmsRC3G-NO0rwjA,,,,null,null,null,,"1/241 Castlereagh St, Sydney NSW 2000, Australia",-33.8760232,151.2085139
Hantec Markets Australia,"Level 18, Citigroup Centre, 2 Park St, Sydney NSW 2000, Australia",-33.8728981,151.2079478,ChIJ3V8Xhz6uEmsRXxYVq6aKowY,,,,null,null,null,,"Level 18, Citigroup Centre, 2 Park St, Sydney NSW 2000, Australia",-33.8728981,151.2079478
Bernie Lewis Home Loans,"213 Fullarton Rd, Eastwood SA 5063, Australia",-34.9425497,138.624499,ChIJu9brmmjPsGoRItQqF_tUhj8,,,,null,null,null,,"213 Fullarton Rd, Eastwood SA 5063, Australia",-34.9425497,138.624499
Incolink,"1 Pelham St, Carlton VIC 3053, Australia",-37.803271,144.969153,ChIJ4SrfrdFC1moRB4S1iV6Jqdg,,,,null,null,null,,"1 Pelham St, Carlton VIC 3053, Australia",-37.803271,144.969153
Access Analytic,"143/580 Hay St, Perth WA 6000, Australia",-31.954726,115.861013,ChIJkaj1rCO7MioRwb8sTK-CwiU,,,,null,null,null,,"143/580 Hay St, Perth WA 6000, Australia",-31.954726,115.861013
Spitfire Corporation Limited,"Level 28/161 Castlereagh St, Sydney NSW 2000, Australia",-33.8662515,151.2069599,ChIJK0INxUauEmsRc-Lvbo3YU68,,,,null,null,null,,"Level 28/161 Castlereagh St, Sydney NSW 2000, Australia",-33.8662515,151.2069599
Better Mortgage Management Pty Ltd,"490 Upper Edward St, Spring Hill QLD 4004, Australia",-27.4630011,153.0240859,ChIJg57mR9nOsGoR80eQHx86UvU,,,,null,null,null,,"490 Upper Edward St, Spring Hill QLD 4004, Australia",-27.4630011,153.0240859
recoveriescorp,"4/333 Collins St, Melbourne VIC 3000, Australia",-37.8167727,144.963173,ChIJtRnRRExd1moR-sOYUq7WEZo,,,,null,null,null,,"4/333 Collins St, Melbourne VIC 3000, Australia",-37.8167727,144.963173
Bridges Financial Services,"1 Kaki Bukit Rd 1, Singapore 415934",1.33251,103.902292,ChIJ168Hm_AX2jER_ropcAxa35M,,,,null,null,null,,"1 Kaki Bukit Rd 1, Singapore 415934",1.33251,103.902292
Atlantic Partners Asia,"8 Marina View, #41-04, Asia Square Tower 1, 018960, Singapore",1.279549,103.85104,ChIJa6HM_REZ2jERSpHRrib_ZZw,,,,null,null,null,,"8 Marina View, #41-04, Asia Square Tower 1, 018960, Singapore",1.279549,103.85104
Zipmex,"15th Floor Athenee Tower, 63 Witthayu Rd, Lumphini, Pathum Wan District, Bangkok 10330, Thailand",13.7411942,100.5486294,ChIJcdWHjyqf4jAR3tkOhOeTles,,,,null,null,null,,"15th Floor Athenee Tower, 63 Witthayu Rd, Lumphini, Pathum Wan District, Bangkok 10330, Thailand",13.7411942,100.5486294
Hubbe,"Sırrın, Sadunpaşa Bulvarı No:33/1, 63100 Haliliye/Şanlıurfa, Turkey",37.1551115,38.8264664,ChIJOwEXGXVvNBUR6Z2pPZMVW7w,,,,null,null,null,,"Sırrın, Sadunpaşa Bulvarı No:33/1, 63100 Haliliye/Şanlıurfa, Turkey",37.1551115,38.8264664
Perpetual NFP and Philanthropy,"16, #07-01 Collyer Quay, Singapore 049318",1.2828457,103.8522109,ChIJeyaM7A4Z2jERF34Wnl6UNIs,,,,null,null,null,,"16, #07-01 Collyer Quay, Singapore 049318",1.2828457,103.8522109
Defence Health Ltd,"Level 4/380 St Kilda Rd, Melbourne VIC 3004, Australia",-37.8322426,144.970907,ChIJuVPFaKhC1moRyXx8nfsYVSA,,,,null,null,null,,"Level 4/380 St Kilda Rd, Melbourne VIC 3004, Australia",-37.8322426,144.970907
Moula,"No. 149, Jalan Hang Tuah, Taman Skudai Baru, 81300 Johor Bahru, Johor, Malaysia",1.521325,103.654909,ChIJ-6JSQJlz2jERFcBcw6SriQk,,,,null,null,null,,"No. 149, Jalan Hang Tuah, Taman Skudai Baru, 81300 Johor Bahru, Johor, Malaysia",1.521325,103.654909
VicSuper,"Ground Floor, 570 Bourke St, Melbourne VIC 3000, Australia",-37.8154192,144.9567195,ChIJ0fikPshC1moRY6F7Nm-uVpU,,,,null,null,null,,"Ground Floor, 570 Bourke St, Melbourne VIC 3000, Australia",-37.8154192,144.9567195
Spaceship,"#03-01, 120 Pioneer Rd, Singapore 639597",1.331893,103.639038,ChIJZXxtc9AP2jER6VBhybZk8dc,,,,null,null,null,,"#03-01, 120 Pioneer Rd, Singapore 639597",1.331893,103.639038
Capify Australia,"32 Phillip St, Parramatta NSW 2150, Australia",-33.812418,151.005521,ChIJky7ZYh6jEmsR6RpqipO4K_8,,,,null,null,null,,"32 Phillip St, Parramatta NSW 2150, Australia",-33.812418,151.005521
BMW Group Financial Services Australia,"783 Springvale Rd, Mulgrave VIC 3170, Australia",-37.916008,145.1511975,ChIJf1YoqzkV1moR6ankCXJKjpc,,,,null,null,null,,"783 Springvale Rd, Mulgrave VIC 3170, Australia",-37.916008,145.1511975
Queensland Treasury Corporation,"Level 31/111 Eagle St, Brisbane City QLD 4000, Australia",-27.467592,153.030356,ChIJJfmh1hpakWsR1TYiQSMlikI,,,,null,null,null,,"Level 31/111 Eagle St, Brisbane City QLD 4000, Australia",-27.467592,153.030356
People's Choice Credit Union,"Shopping Centre, Temple Terrace, Palmerston City NT 0830, Australia",-12.4814725,130.9855074,ChIJPSaIOjK9wCwR3L9jKiECbjY,,,,null,null,null,,"Shopping Centre, Temple Terrace, Palmerston City NT 0830, Australia",-12.4814725,130.9855074
Slyp,"223 Liverpool St, Darlinghurst NSW 2010, Australia",-33.8773832,151.2139574,ChIJ13R-ET-uEmsRncAh2dngMD0,,,,null,null,null,,"223 Liverpool St, Darlinghurst NSW 2010, Australia",-33.8773832,151.2139574
Link Market Services,"1 Bukit Batok Cres, Singapore 658064",1.3386551,103.7594526,ChIJB9AdiW4Q2jERDig1-5XXjYU,,,,null,null,null,,"1 Bukit Batok Cres, Singapore 658064",1.3386551,103.7594526
SMSF Association,"Level 3/70 Pirie St, Adelaide SA 5000, Australia",-34.9254137,138.6022667,ChIJy-T4D9_OsGoRLvK5bKlhiZc,,,,null,null,null,,"Level 3/70 Pirie St, Adelaide SA 5000, Australia",-34.9254137,138.6022667
BourkeHood,null,null,null,null,,,,null,null,null,,null,null,null
Colonial First State,"201 Sussex St, Sydney NSW 2000, Australia",-33.871822,151.2033465,ChIJ3zvIcTuuEmsRv-7PWWbhlM0,,,,null,null,null,,"201 Sussex St, Sydney NSW 2000, Australia",-33.871822,151.2033465
Marquette Partners,"801 W Adams St, Chicago, IL 60607, United States",41.8790201,-87.647689,ChIJWXWnPsMsDogRKDhP-1Wp5Po,,,,null,null,null,,"801 W Adams St, Chicago, IL 60607, United States",41.8790201,-87.647689
Praemium,"Level 19/367 Collins St, Melbourne VIC 3000, Australia",-37.8169258,144.9623208,ChIJ-bm8VUxd1moRiZFlSjTerzI,,,,null,null,null,,"Level 19/367 Collins St, Melbourne VIC 3000, Australia",-37.8169258,144.9623208
Omni Bridgeway,"22B Duxton Hill, Singapore 089605",1.278384,103.842659,ChIJHVp3Em0Z2jERsQueap_AUFw,,,,null,null,null,,"22B Duxton Hill, Singapore 089605",1.278384,103.842659
"Phillips & Cohen Associates, Ltd.","310 Orchard Rd, Singapore 238864",1.3051815,103.8328373,ChIJ0bOrho0Z2jERNzAVjtKwraQ,,,,null,null,null,,"310 Orchard Rd, Singapore 238864",1.3051815,103.8328373
"GPS Capital Markets, Inc.","1 Temasek Ave, Singapore 039192",1.2927927,103.8603403,ChIJhx9G36gZ2jERJrASu0RhG40,,,,null,null,null,,"1 Temasek Ave, Singapore 039192",1.2927927,103.8603403
Zurich Financial Services Australia,"2/58 Kings Park Rd, West Perth WA 6005, Australia",-31.9509082,115.8353435,ChIJxdMaqSSlMioR8yRL8onVofc,,,,null,null,null,,"2/58 Kings Park Rd, West Perth WA 6005, Australia",-31.9509082,115.8353435
Financial Services Council,"420 North Bridge Road #04-04 North Bridge Centre, Singapore 188727",1.2973253,103.8550151,ChIJm5JfzKYZ2jERr0AX6QYPEHo,,,,null,null,null,,"420 North Bridge Road #04-04 North Bridge Centre, Singapore 188727",1.2973253,103.8550151
Plenary Group,"9 Raffles Place, Singapore 048619",1.2832428,103.8508359,ChIJqZat5gsZ2jERKuGML1CSvy4,,,,null,null,null,,"9 Raffles Place, Singapore 048619",1.2832428,103.8508359
Eclipx Group,"level 32/1 O'Connell St, Sydney NSW 2000, Australia",-33.864497,151.2099443,ChIJaadO40GuEmsRVNZDinxjFEs,,,,null,null,null,,"level 32/1 O'Connell St, Sydney NSW 2000, Australia",-33.864497,151.2099443
Compliance & Risk Management Recruitment P/L,"9 Temasek Blvd, Singapore 038989",1.2958209,103.8589603,ChIJE9n1qK8Z2jER9BkPxIoasx4,,,,null,null,null,,"9 Temasek Blvd, Singapore 038989",1.2958209,103.8589603
FP Markets (First Prudential Markets),"Exchange, House Level 5/10 Bridge St, Sydney NSW 2000, Australia",-33.863379,151.208151,ChIJ_____z6uEmsRd4jdWaynd6g,,,,null,null,null,,"Exchange, House Level 5/10 Bridge St, Sydney NSW 2000, Australia",-33.863379,151.208151
BetaShares ETFs,"6/50 Margaret St, Sydney NSW 2000, Australia",-33.8648546,151.2061489,ChIJvc9o2ECuEmsRCObAzEmnQEE,,,,null,null,null,,"6/50 Margaret St, Sydney NSW 2000, Australia",-33.8648546,151.2061489
Edison Group,"9 Temasek Blvd, Singapore 038989",1.295665,103.858953,ChIJaVp_A68Z2jERFCuhBDQxgR8,,,,null,null,null,,"9 Temasek Blvd, Singapore 038989",1.295665,103.858953
GO Markets,"26, 20, Jalan Segget, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",1.4582234,103.7641308,ChIJJZzE7ecS2jERgFylUvEemP4,,,,null,null,null,,"26, 20, Jalan Segget, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",1.4582234,103.7641308
x15ventures,null,null,null,null,,,,null,null,null,,null,null,null
Lendi,"Pasar Kalangan Babat, JL Lais Babat, Dusun 3, Babat, Babat Supat, Musi Banyuasin, Babat Banyuasin, Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia",-2.7803333,104.0880278,ChIJgamP3U_vOi4RT0NkObIBbe0,,,,null,null,null,,"Pasar Kalangan Babat, JL Lais Babat, Dusun 3, Babat, Babat Supat, Musi Banyuasin, Babat Banyuasin, Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia",-2.7803333,104.0880278
BrickX,"Kranenburgweg 144, 2583 ER Den Haag, Netherlands",52.094509,4.262943,ChIJx1VGk--wxUcRhuRMxd94LLg,,,,null,null,null,,"Kranenburgweg 144, 2583 ER Den Haag, Netherlands",52.094509,4.262943
Morris Finance,"15 Cecil St, Singapore 069534",1.2826664,103.8503455,ChIJzaM9JgwZ2jERNisUuZ7iqK4,,,,null,null,null,,"15 Cecil St, Singapore 069534",1.2826664,103.8503455
PayitLater,"Level 2/11 York St, Sydney NSW 2000, Australia",-33.865294,151.2053033,ChIJf2DxpXGvEmsR9As7q2AW3Us,,,,null,null,null,,"Level 2/11 York St, Sydney NSW 2000, Australia",-33.865294,151.2053033
Centric Wealth,"​607/B, Pinnacle Business Park, Corporate Road, Prahladnagar, Ahmedabad, Gujarat 380015, India",23.0066315,72.5052712,ChIJL_cQ-tiaXjkRhbF-QBXUkyM,,,,null,null,null,,"​607/B, Pinnacle Business Park, Corporate Road, Prahladnagar, Ahmedabad, Gujarat 380015, India",23.0066315,72.5052712
Banjo - Business Loans,"Level 2/561 Church St, Richmond VIC 3121, Australia",-37.830223,144.997335,ChIJT86A8hto1moRNa4ieWvagTA,,,,null,null,null,,"Level 2/561 Church St, Richmond VIC 3121, Australia",-37.830223,144.997335
mx51,null,null,null,null,,,,null,null,null,,null,null,null
Underhill consulting,"24 Brecher St, Sunnyside, Pretoria, 0002, South Africa",-25.7520992,28.2191526,ChIJVVVVVRJilR4RVX9WyMFuGA8,,,,null,null,null,,"24 Brecher St, Sunnyside, Pretoria, 0002, South Africa",-25.7520992,28.2191526
loans.com.au,"55 Ayer Rajah Crescent, unit # 06-05, Singapore 139949",1.2944499,103.7871242,ChIJy6mWOMEb2jERp8MPfSsVZtU,,,,null,null,null,,"55 Ayer Rajah Crescent, unit # 06-05, Singapore 139949",1.2944499,103.7871242
Altus Financial,"12/10 Spring St, Sydney NSW 2000, Australia",-33.8648188,151.2093351,ChIJU-PL6UGuEmsRCAM08lWLZUQ,,,,null,null,null,,"12/10 Spring St, Sydney NSW 2000, Australia",-33.8648188,151.2093351
Sustainable Australia Fund,"225 Bourke St, Melbourne VIC 3000, Australia",-37.8133643,144.9670603,ChIJT7LgArZC1moRiksbYpuiZdo,,,,null,null,null,,"225 Bourke St, Melbourne VIC 3000, Australia",-37.8133643,144.9670603
Moneysoft AU,"Level 12/680 George St, Sydney NSW 2000, Australia",-33.8770794,151.2062784,ChIJr0lHKWadEmsR91PCGmu6WG8,,,,null,null,null,,"Level 12/680 George St, Sydney NSW 2000, Australia",-33.8770794,151.2062784
Bell Direct,"1 Jln Dusun, Singapore 369363",1.3272937,103.8437471,ChIJ51aB7l8X2jERyGDGIYKAg44,,,,null,null,null,,"1 Jln Dusun, Singapore 369363",1.3272937,103.8437471
Clean Energy Finance Corporation,"1702/1 Bligh St, Sydney NSW 2000, Australia",-33.8647241,151.2109159,ChIJS-mlGmquEmsRBKgc3zDP-FI,,,,null,null,null,,"1702/1 Bligh St, Sydney NSW 2000, Australia",-33.8647241,151.2109159
HESTA,"Batu Complex Bussiness Centre, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1888505,101.6809376,ChIJw2Nmr3VIzDERS5OnuxqyCMw,,,,null,null,null,,"Batu Complex Bussiness Centre, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1888505,101.6809376
illion,"Level 20/201 Elizabeth St, Sydney NSW 2804, Australia",-33.8738569,151.2094246,ChIJKVOAyYmvEmsRPaBtS8zubxw,,,,null,null,null,,"Level 20/201 Elizabeth St, Sydney NSW 2804, Australia",-33.8738569,151.2094246
Aussie Digital,"531A Upper Cross St, Singapore 051531",1.2853166,103.8458369,ChIJH3pcGW8Z2jERdfeI8gORpq0,,,,null,null,null,,"531A Upper Cross St, Singapore 051531",1.2853166,103.8458369
Octopus Investments,"644 Chapel St, South Yarra VIC 3141, Australia",-37.8386215,144.9961296,ChIJITtU_xdD1moRTgQtE1rSctw,,,,null,null,null,,"644 Chapel St, South Yarra VIC 3141, Australia",-37.8386215,144.9961296
