Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Antoniades Architects,null,null,null,null,,,,"19a Boundary St, Darlinghurst, New South Wales, 2010, AU",-33.84907,151.13834,,"19a Boundary St, Darlinghurst, New South Wales, 2010, AU",-33.84907,151.13834
SAS . Sydney Architecture Studio,null,null,null,null,,,,"34 Oxford Street, Sydney, NSW, 2010, AU",-33.84907,151.13834,,"34 Oxford Street, Sydney, NSW, 2010, AU",-33.84907,151.13834
Kris Kowalski Architects,null,null,null,null,,,,null,null,null,,null,null,null
Dinastia Group,null,null,null,null,,,,null,null,null,,null,null,null
Nicholas Tang Architects,null,null,null,null,,,,null,null,null,,null,null,null
Concept Architects,null,null,null,null,,,,"2 Timothy Close, Cherrybrook, New South Wales, 2126, AU",-33.84907,151.13834,,"2 Timothy Close, Cherrybrook, New South Wales, 2126, AU",-33.84907,151.13834
Dunn & Hillam Architects,null,null,null,null,,,,"33 Salisbury Street, Botany, NSW, 2019, AU",-33.84907,151.13834,,"33 Salisbury Street, Botany, NSW, 2019, AU",-33.84907,151.13834
Architecture and Design (Australia),null,null,null,null,,,,"Level 1, 50 Marshall Street, Sydney, NSW, 2010, AU",-33.84907,151.13834,,"Level 1, 50 Marshall Street, Sydney, NSW, 2010, AU",-33.84907,151.13834
PARISAIKA,null,null,null,null,,,,"20-40 Meagher St, Chippendale, New South Wales, 2008, AU",-33.84907,151.13834,,"20-40 Meagher St, Chippendale, New South Wales, 2008, AU",-33.84907,151.13834
SPOT Planning,null,null,null,null,,,,null,null,null,,null,null,null
Steele Associates,null,null,null,null,,,,"Suite A 338-356 Mitchell Rd. Alexandria, NSW, null, 2015, AU",-33.84907,151.13834,,"Suite A 338-356 Mitchell Rd. Alexandria, NSW, null, 2015, AU",-33.84907,151.13834
Thomas Winwood Architecture,null,null,null,null,,,,"1/155 Gertrude Street, Fitzroy, Victoria, 3065, AU",-37.803425,145.01105,,"1/155 Gertrude Street, Fitzroy, Victoria, 3065, AU",-37.803425,145.01105
JSA Studio Architects,null,null,null,null,,,,"Studio 2, Level 1, 505 Balmain Road, Lilyfield, NSW, 2040, AU",-33.84907,151.13834,,"Studio 2, Level 1, 505 Balmain Road, Lilyfield, NSW, 2040, AU",-33.84907,151.13834
Meyer Shircore and Associates Architects,null,null,null,null,,,,null,null,null,,null,null,null
John Gaskell Planning Consultants,null,null,null,null,,,,null,null,null,,null,null,null
Bijl Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Kaunitz Yeung Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Flightpath Architects,null,null,null,null,,,,null,null,null,,null,null,null
Acculine Architectural Systems,null,null,null,null,,,,null,null,null,,null,null,null
BayleyWard,null,null,null,null,,,,null,null,null,,null,null,null
MHN Design Union,null,null,null,null,,,,"29 Hutchinson Street, Sydney, NSW, 2010, AU",-33.84907,151.13834,,"29 Hutchinson Street, Sydney, NSW, 2010, AU",-33.84907,151.13834
Cera Stribley,null,null,null,null,,,,null,null,null,,null,null,null
Smith Madden Group,null,null,null,null,,,,"Level 6, Brisbane, Queensland, 4000, AU",-27.47126,153.01831,,"Level 6, Brisbane, Queensland, 4000, AU",-27.47126,153.01831
Form Landscape Architects,null,null,null,null,,,,null,null,null,,null,null,null
Taylor Burrell Barnett,null,null,null,null,,,,null,null,null,,null,null,null
DEM (Aust) Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
CDArchitects,null,null,null,null,,,,null,null,null,,null,null,null
ARTAS Architects,null,null,null,null,,,,null,null,null,,null,null,null
JCY Architects and Urban Designers,null,null,null,null,,,,"2/234 Pier Street, PERTH, WA, 6000, AU",-31.939821,115.8162,,"2/234 Pier Street, PERTH, WA, 6000, AU",-31.939821,115.8162
CORE Architecture Pty Ltd,null,null,null,null,,,,"84 Brunswick Street (PO Box 884), Brisbane, QLD, 4006, AU",-27.447847,153.02916,,"84 Brunswick Street (PO Box 884), Brisbane, QLD, 4006, AU",-27.447847,153.02916
Shane Thompson Architects,null,null,null,null,,,,"38 Warry Street, Fortitude Valley, QLD, 4170, AU",-27.47126,153.01831,,"38 Warry Street, Fortitude Valley, QLD, 4170, AU",-27.47126,153.01831
HAL Architects,null,null,null,null,,,,"3/709 Main Street, Brisbane, QLD, 4169, AU",-27.47126,153.01831,,"3/709 Main Street, Brisbane, QLD, 4169, AU",-27.47126,153.01831
Urbicus - Urban Planners,null,null,null,null,,,,"110 Kennedy Terrace, Brisbane, QLD, 4064, AU",-27.47126,153.01831,,"110 Kennedy Terrace, Brisbane, QLD, 4064, AU",-27.47126,153.01831
Independent Planning Commission,null,null,null,null,,,,null,null,null,,null,null,null
Stoddart Infrastructure,null,null,null,null,,,,null,null,null,,null,null,null
DDC Architecture + Interior Design,null,null,null,null,,,,null,null,null,,null,null,null
SH Global,null,null,null,null,,,,null,null,null,,null,null,null
Flyt Pty Ltd,null,null,null,null,,,,"null, Perth, null, null, AU",-31.939821,115.8162,,"null, Perth, null, null, AU",-31.939821,115.8162
Hello City,null,null,null,null,,,,null,null,null,,null,null,null
Knight Frank Town Planning Canberra,null,null,null,null,,,,null,null,null,,null,null,null
Parker Scanlon,null,null,null,null,,,,"17 William Street, Hamilton, New South Wales, 2303, AU",-32.92528,151.7527,,"17 William Street, Hamilton, New South Wales, 2303, AU",-32.92528,151.7527
Roth Architecture,null,null,null,null,,,,"Level 1/ 80 Queen Street, Woollahra, NSW, 2025, AU",-33.84907,151.13834,,"Level 1/ 80 Queen Street, Woollahra, NSW, 2025, AU",-33.84907,151.13834
Ardent Architects,null,null,null,null,,,,null,null,null,,null,null,null
Molecule Studio,null,null,null,null,,,,"Level 9, Melbourne, Victoria, 3000, AU",-37.803425,145.01105,,"Level 9, Melbourne, Victoria, 3000, AU",-37.803425,145.01105
Design Network Australia,null,null,null,null,,,,"Murray Rd Preston, Melbourne, Victoria, null, AU",-37.803425,145.01105,,"Murray Rd Preston, Melbourne, Victoria, null, AU",-37.803425,145.01105
MIKE EDWARDS ARCHITECTURE,null,null,null,null,,,,"26 Edgar Way, Mt. Pleasant, Western Australia, 6153, AU",-31.939821,115.8162,,"26 Edgar Way, Mt. Pleasant, Western Australia, 6153, AU",-31.939821,115.8162
Pinnacle Plus,null,null,null,null,,,,null,null,null,,null,null,null
CCN Architects,null,null,null,null,,,,"null, Brisbane, null, null, AU",-27.47126,153.01831,,"null, Brisbane, null, null, AU",-27.47126,153.01831
Architectural Lighting Design,null,null,null,null,,,,"Hunters Hill, Sydney, NSW, 2110, AU",-33.84907,151.13834,,"Hunters Hill, Sydney, NSW, 2110, AU",-33.84907,151.13834
Centrum Architects,null,null,null,null,,,,"376B Punt Road, South Yarra, VIC, 3141, AU",-37.803425,145.01105,,"376B Punt Road, South Yarra, VIC, 3141, AU",-37.803425,145.01105
Third Aesthetic,null,null,null,null,,,,null,null,null,,null,null,null
Smith + Tracey Architects,null,null,null,null,,,,"Unit 4/5 Navigator Place, Hendra, Queensland, 4011, AU",-27.47126,153.01831,,"Unit 4/5 Navigator Place, Hendra, Queensland, 4011, AU",-27.47126,153.01831
Arqus Design,null,null,null,null,,,,null,null,null,,null,null,null
KO&CO Architecture,null,null,null,null,,,,null,null,null,,null,null,null
EVACUATION PLANNER,null,null,null,null,,,,null,null,null,,null,null,null
EmAGN WA - Emerging Architecture Graduate Network (WA),null,null,null,null,,,,null,null,null,,null,null,null
Heise Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Tectvs,null,null,null,null,,,,null,null,null,,null,null,null
Lindsay Wilson Concepts Australia,null,null,null,null,,,,null,null,null,,null,null,null
COBiE Group,null,null,null,null,,,,null,null,null,,null,null,null
H2o architects,null,null,null,null,,,,null,null,null,,null,null,null
ARKit - Advanced Prefabricated Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Australian Health Design Council,null,null,null,null,,,,null,null,null,,null,null,null
FHSI Architects,null,null,null,null,,,,null,null,null,,null,null,null
Tanner Kibble Denton Architects,null,null,null,null,,,,null,null,null,,null,null,null
TRG The Retail Group,null,null,null,null,,,,null,null,null,,null,null,null
BSPN Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Association of Consulting Architects,null,null,null,null,,,,null,null,null,,null,null,null
Team 2 Architects,null,null,null,null,,,,null,null,null,,null,null,null
Aglo Systems,null,null,null,null,,,,null,null,null,,null,null,null
Eon Design Architecture + Interiors,null,null,null,null,,,,"Shop 5, 337 Gorge Road, Athelstone, SA, 5076, AU",-34.897945,138.59166,,"Shop 5, 337 Gorge Road, Athelstone, SA, 5076, AU",-34.897945,138.59166
Keen Planning,null,null,null,null,,,,null,null,null,,null,null,null
RMIT Architecture,null,null,null,null,,,,"154 Victoria St, Melbourne, Victoria, null, AU",-37.803425,145.01105,,"154 Victoria St, Melbourne, Victoria, null, AU",-37.803425,145.01105
DCF Design Group,null,null,null,null,,,,null,null,null,,null,null,null
Plans in Motion,null,null,null,null,,,,null,null,null,,null,null,null
Martin & Ollmann,null,null,null,null,,,,"186-188 Willoughby Rd, Sydney, NSW, 2065, AU",-33.84907,151.13834,,"186-188 Willoughby Rd, Sydney, NSW, 2065, AU",-33.84907,151.13834
Wireframe Architecture,null,null,null,null,,,,"Level 40, Melbourne, VIC, 3000, AU",-37.803425,145.01105,,"Level 40, Melbourne, VIC, 3000, AU",-37.803425,145.01105
Esquisse Design Studio,null,null,null,null,,,,"50 Bay Street, Double Bay, NSW, 2028, AU",-33.84907,151.13834,,"50 Bay Street, Double Bay, NSW, 2028, AU",-33.84907,151.13834
Michael Bell Architects,null,null,null,null,,,,"C3 / 372-428 Wattle Street Ultimo, Sydney, NSW, 2007, AU",-33.84907,151.13834,,"C3 / 372-428 Wattle Street Ultimo, Sydney, NSW, 2007, AU",-33.84907,151.13834
Corso Interior Architecture,null,null,null,null,,,,"null, Melbourne, null, null, AU",-37.803425,145.01105,,"null, Melbourne, null, null, AU",-37.803425,145.01105
Deicke Richards,null,null,null,null,,,,null,null,null,,null,null,null
CKDS Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Niche Planning Studio,null,null,null,null,,,,null,null,null,,null,null,null
ArkExpress Design Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Project Surveyors,null,null,null,null,,,,null,null,null,,null,null,null
Turf Design Studio,null,null,null,null,,,,null,null,null,,null,null,null
MasterPlan,null,null,null,null,,,,null,null,null,,null,null,null
DJRD Architects,null,null,null,null,,,,null,null,null,,null,null,null
Sissons Architects,null,null,null,null,,,,null,null,null,,null,null,null
SBA Architects,null,null,null,null,,,,null,null,null,,null,null,null
Fender Katsalidis,null,null,null,null,,,,null,null,null,,null,null,null
SJB,null,null,null,null,,,,null,null,null,,null,null,null
Geyer,null,null,null,null,,,,null,null,null,,null,null,null
illuminate Lighting Design,null,null,null,null,,,,null,null,null,,null,null,null
WMK Architecture,null,null,null,null,,,,null,null,null,,null,null,null
DKO Architecture,null,null,null,null,,,,null,null,null,,null,null,null
McGregor Coxall,null,null,null,null,,,,null,null,null,,null,null,null
Purcell,null,null,null,null,,,,null,null,null,,null,null,null
GroupGSA,null,null,null,null,,,,null,null,null,,null,null,null
Hames Sharley,null,null,null,null,,,,null,null,null,,null,null,null
Reel Planning Pty Ltd,null,null,null,null,,,,"1 / 9 Camford Street, Milton, QLD, 4064, AU",-27.470026,153.02298,,"1 / 9 Camford Street, Milton, QLD, 4064, AU",-27.470026,153.02298
ID STUDIO Architecture And Interior Design,null,null,null,null,,,,null,null,null,,null,null,null
Stoked Associates,null,null,null,null,,,,"13 Coromandel Place, Melbourne, null, 3000, AU",-37.803425,145.01105,,"13 Coromandel Place, Melbourne, null, 3000, AU",-37.803425,145.01105
Ekistics Planning and Design,null,null,null,null,,,,null,null,null,,null,null,null
Australian Heritage Specialists Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Elia Architecture,null,null,null,null,,,,null,null,null,,null,null,null
TELHA CLARKE Pty Ltd,null,null,null,null,,,,"381 Malvern Rd, South Yarra, Vic, 3141, AU",-37.803425,145.01105,,"381 Malvern Rd, South Yarra, Vic, 3141, AU",-37.803425,145.01105
Law Architects,null,null,null,null,,,,null,null,null,,null,null,null
Motus Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Doig Architecture,null,null,null,null,,,,"Suite 27, Commercial Road, Melbourne, Victoria, 3004, AU",-37.803425,145.01105,,"Suite 27, Commercial Road, Melbourne, Victoria, 3004, AU",-37.803425,145.01105
O'Neill Architecture,null,null,null,null,,,,null,null,null,,null,null,null
InitialCap,null,null,null,null,,,,null,null,null,,null,null,null
BD Architecture & Interiors,null,null,null,null,,,,null,null,null,,null,null,null
Urban Planners Queensland Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
C. Kairouz Architects,null,null,null,null,,,,null,null,null,,null,null,null
Brewster Murray Architects,null,null,null,null,,,,null,null,null,,null,null,null
Planex,null,null,null,null,,,,null,null,null,,null,null,null
Wood Marsh Architecture,null,null,null,null,,,,"30 Beaconsfield Pde, Port Melbourne, VIC, 3207, AU",-37.803425,145.01105,,"30 Beaconsfield Pde, Port Melbourne, VIC, 3207, AU",-37.803425,145.01105
Lyons Architects,null,null,null,null,,,,"11a Outram St, West Perth, Western Australia, 6005, AU",-31.939821,115.8162,,"11a Outram St, West Perth, Western Australia, 6005, AU",-31.939821,115.8162
S2 design Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Adriano Pupilli Architects,null,null,null,null,,,,null,null,null,,null,null,null
Olsson and Associates Architects,null,null,null,null,,,,"Level 5, Sydney, New South Wales, 2010, AU",-33.84907,151.13834,,"Level 5, Sydney, New South Wales, 2010, AU",-33.84907,151.13834
Schored Projects,null,null,null,null,,,,null,null,null,,null,null,null
Urban Concepts,null,null,null,null,,,,null,null,null,,null,null,null
Bergstrom Architects,null,null,null,null,,,,"SUITE 103, North Sydney, New South Wales, 2060, AU",-33.84907,151.13834,,"SUITE 103, North Sydney, New South Wales, 2060, AU",-33.84907,151.13834
Melbourne Design Studios,null,null,null,null,,,,null,null,null,,null,null,null
Alexandra Buchanan Architecture,null,null,null,null,,,,null,null,null,,null,null,null
AG ARCHITECTS,null,null,null,null,,,,"Suite 3 / 47 Anderson Street, Fortitude Valley, QLD, 4006, AU",-27.47126,153.01831,,"Suite 3 / 47 Anderson Street, Fortitude Valley, QLD, 4006, AU",-27.47126,153.01831
Urban Strategies Pty Ltd,null,null,null,null,,,,"39 Grey Street, South Brisbane, Queensland, null, AU",-25.574999,134.3547,,"39 Grey Street, South Brisbane, Queensland, null, AU",-25.574999,134.3547
Scanlan Architects,null,null,null,null,,,,null,null,null,,null,null,null
Lifesize Plans,null,null,null,null,,,,null,null,null,,null,null,null
Elevation Architecture Pty Ltd,null,null,null,null,,,,"5/3 Montpelier Road, Newstead, QLD, 4006, AU",-27.47126,153.01831,,"5/3 Montpelier Road, Newstead, QLD, 4006, AU",-27.47126,153.01831
CPO Architects Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Basalt Studio,null,null,null,null,,,,"Suite 1712, 87-89 Liverpool St, Sydney, NSW, 2000, AU",-33.84907,151.13834,,"Suite 1712, 87-89 Liverpool St, Sydney, NSW, 2000, AU",-33.84907,151.13834
PlaceMate Architects,null,null,null,null,,,,null,null,null,,null,null,null
Resource Architecture Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
ARCHIDIOM,null,null,null,null,,,,"Level 1 / 29 Elkhorn Ave, Surfers Paradise, QLD, 4217, AU",-27.994457,153.40938,,"Level 1 / 29 Elkhorn Ave, Surfers Paradise, QLD, 4217, AU",-27.994457,153.40938
Urbanista Town Planning,null,null,null,null,,,,null,null,null,,null,null,null
Haskell Architects,null,null,null,null,,,,"Level1, 420 Spencer Street, West Melbourne, Victoria, 3003, AU",-37.803425,145.01105,,"Level1, 420 Spencer Street, West Melbourne, Victoria, 3003, AU",-37.803425,145.01105
PACT architects,null,null,null,null,,,,null,null,null,,null,null,null
REBCON GROUP,null,null,null,null,,,,"15 Kinglake Crescent, Melbourne, VICTORIA, 3064, AU",-37.803425,145.01105,,"15 Kinglake Crescent, Melbourne, VICTORIA, 3064, AU",-37.803425,145.01105
Regional Design Service,null,null,null,null,,,,null,null,null,,null,null,null
Castella | Fine Architectural Hardware,null,null,null,null,,,,null,null,null,,null,null,null
Quattro Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Archipelago,null,null,null,null,,,,null,null,null,,null,null,null
TANDEM design studio,null,null,null,null,,,,null,null,null,,null,null,null
Greenway Architects SA,null,null,null,null,,,,null,null,null,,null,null,null
gm architects +,null,null,null,null,,,,"330a parramatta rd, homebush west, NSW, 2140, AU",-33.84907,151.13834,,"330a parramatta rd, homebush west, NSW, 2140, AU",-33.84907,151.13834
Contech | Architecture + Construction,null,null,null,null,,,,null,null,null,,null,null,null
Sparc*,null,null,null,null,,,,null,null,null,,null,null,null
Charcoalblue,null,null,null,null,,,,null,null,null,,null,null,null
Marshall Day Acoustics,null,null,null,null,,,,null,null,null,,null,null,null
Altis Architecture,null,null,null,null,,,,null,null,null,,null,null,null
DesignInc Melbourne,null,null,null,null,,,,null,null,null,,null,null,null
Metropolitan Redevelopment Authority,null,null,null,null,,,,null,null,null,,null,null,null
Hatch RobertsDay,null,null,null,null,,,,null,null,null,,null,null,null
Studio Nine Architects,null,null,null,null,,,,null,null,null,,null,null,null
INTEGRATED DESIGN GROUP,null,null,null,null,,,,null,null,null,,null,null,null
Axiom Workplaces,null,null,null,null,,,,null,null,null,,null,null,null
Arcadia Landscape Architecture,null,null,null,null,,,,null,null,null,,null,null,null
ICON INTERIORS,null,null,null,null,,,,null,null,null,,null,null,null
Co-lab Architecture,null,null,null,null,,,,null,null,null,,null,null,null
COMUNiTI,null,null,null,null,,,,null,null,null,,null,null,null
MAAP Architects,null,null,null,null,,,,"Suite 6, Level 1  , Surry Hills, NSW, 2010, AU",-33.84907,151.13834,,"Suite 6, Level 1  , Surry Hills, NSW, 2010, AU",-33.84907,151.13834
mckimm,null,null,null,null,,,,null,null,null,,null,null,null
Future Urban,null,null,null,null,,,,null,null,null,,null,null,null
Architeria Architects,null,null,null,null,,,,null,null,null,,null,null,null
Smart Planning and Design,null,null,null,null,,,,null,null,null,,null,null,null
Designer Doorware,null,null,null,null,,,,null,null,null,,null,null,null
Kapcher,null,null,null,null,,,,null,null,null,,null,null,null
O2LA,null,null,null,null,,,,null,null,null,,null,null,null
Inaspace Architecture and Design,"29 Cantonment Rd, Singapore 089746",1.2790066,103.8401365,ChIJo6hx7G0Z2jERcM6x9Eg56yc,,,,"Level 1 / 92 Hyde Road, Yeronga, QLD, 4104, AU",-27.47126,153.01831,,"Level 1 / 92 Hyde Road, Yeronga, QLD, 4104, AU",-27.47126,153.01831
MCG Architects,null,null,null,null,,,,null,null,null,,null,null,null
Sgourakis Architects,null,null,null,null,,,,"2 Acacia Place, Abbotsford, VIC, 3067, AU",-37.803425,145.01105,,"2 Acacia Place, Abbotsford, VIC, 3067, AU",-37.803425,145.01105
Powell & Glenn,null,null,null,null,,,,"19 Victoria St, St. Kilda, Victoria, 3182, AU",-37.803425,145.01105,,"19 Victoria St, St. Kilda, Victoria, 3182, AU",-37.803425,145.01105
Unfold Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Citicene | Landscape Architects,null,null,null,null,,,,null,null,null,,null,null,null
Winter Architecture,null,null,null,null,,,,null,null,null,,null,null,null
DB Architecture,"73 Ayer Rajah Crescent, Singapore 139952",1.297341,103.7868073,ChIJAQCwIFAa2jERLCjpP64VT3E,,,,"133 Market St, South Melbourne, Victoria, 3205, AU",-37.803425,145.01105,,"133 Market St, South Melbourne, Victoria, 3205, AU",-37.803425,145.01105
PTI Architecture,null,null,null,null,,,,"68 Sophia St, Surry Hills, New South Wales, 2010, AU",-33.84907,151.13834,,"68 Sophia St, Surry Hills, New South Wales, 2010, AU",-33.84907,151.13834
InfraPlan,null,null,null,null,,,,"Level 3, 66 Wyatt Street, Adelaide, SA, 5000, AU",-34.897945,138.59166,,"Level 3, 66 Wyatt Street, Adelaide, SA, 5000, AU",-34.897945,138.59166
Landair Surveys,null,null,null,null,,,,null,null,null,,null,null,null
KEARNEY ARCHITECTURE,null,null,null,null,,,,null,null,null,,null,null,null
AIUS SA - Australian Institute of Urban Studies South Australia,null,null,null,null,,,,null,null,null,,null,null,null
Conrad Architects,null,null,null,null,,,,"3-5 Jessie St, Cremorne, VIC, 3121, AU",-37.803425,145.01105,,"3-5 Jessie St, Cremorne, VIC, 3121, AU",-37.803425,145.01105
SHAC Architects,null,null,null,null,,,,"224 Maitland Road,, Islington, NSW, null, 2296, AU",-32.92528,151.7527,,"224 Maitland Road,, Islington, NSW, null, 2296, AU",-32.92528,151.7527
emergency architects australia,null,null,null,null,,,,"34 Kellett, Kings Cross, NSW, 2011, AU",-33.84907,151.13834,,"34 Kellett, Kings Cross, NSW, 2011, AU",-33.84907,151.13834
Building Studio Architects,"1023 Yishun Industrial Park A, Singapore 768762",1.4430729,103.833904,ChIJIeeau4gU2jERzqDRIVGLJfs,,,,"Studio 901, Sydney, New South Wales, 2000, AU",-33.84907,151.13834,,"Studio 901, Sydney, New South Wales, 2000, AU",-33.84907,151.13834
WEBBER Executive Architecture,null,null,null,null,,,,null,null,null,,null,null,null
