Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Rebel Logistics Warehousing,null,null,null,null,,,,null,null,null,,null,null,null
MightyBox Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Vasse Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
GREAT 5 SEAWEED PTY LTD,null,null,null,null,,,,null,null,null,,null,null,null
Excite powder coating services,null,null,null,null,,,,null,null,null,,null,null,null
Car & Van Storage Brisbane,null,null,null,null,,,,null,null,null,,null,null,null
Upper Coomera Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Cassino Mini Storage,null,null,null,null,,,,null,null,null,,null,null,null
Misiti Logistics,null,null,null,null,,,,null,null,null,,null,null,null
GR Warehousing & Distribution,null,null,null,null,,,,null,null,null,,null,null,null
SOUTHERN CROSS METALS PTY. LIMITED,null,null,null,null,,,,null,null,null,,null,null,null
JSLogistics QLD,null,null,null,null,,,,"unit 3 22-24 Strathwyn Street, Brendale, QLD, 4521, AU",-27.47126,153.01831,,"unit 3 22-24 Strathwyn Street, Brendale, QLD, 4521, AU",-27.47126,153.01831
Altamonte Pty Ltd,null,null,null,null,,,,"138-140 Bayfield Rd E, Bayswater North, Victoria, 3153, AU",-37.803425,145.01105,,"138-140 Bayfield Rd E, Bayswater North, Victoria, 3153, AU",-37.803425,145.01105
Melbourne Car Kennel,null,null,null,null,,,,null,null,null,,null,null,null
Lone Oak,null,null,null,null,,,,null,null,null,,null,null,null
The Refund Depot,null,null,null,null,,,,"128 Furniss Rd, Landsdale, Western Australia, 6065, AU",-31.939821,115.8162,,"128 Furniss Rd, Landsdale, Western Australia, 6065, AU",-31.939821,115.8162
Whelan The Warehouse,null,null,null,null,,,,null,null,null,,null,null,null
FEKETE RESEARCH LTD.,null,null,null,null,,,,null,null,null,,null,null,null
Town and Country Warehouse and Logistics Solutions,null,null,null,null,,,,"8 Headingley St, Hope Valley, South Australia, 5090, AU",-34.897945,138.59166,,"8 Headingley St, Hope Valley, South Australia, 5090, AU",-34.897945,138.59166
HBP+ Storage,null,null,null,null,,,,null,null,null,,null,null,null
Acos Ecommerce Group,null,null,null,null,,,,null,null,null,,null,null,null
Ezebox Storage Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Total Ag Services,null,null,null,null,,,,null,null,null,,null,null,null
Stewart Terrace Butchery,null,null,null,null,,,,null,null,null,,null,null,null
AA Lismore Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Dexion Seven Hills,null,null,null,null,,,,null,null,null,,null,null,null
Peak Storage Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Ashmore Caravan Storage,null,null,null,null,,,,null,null,null,,null,null,null
MoveJust4U,null,null,null,null,,,,null,null,null,,null,null,null
AAA Storage Online,null,null,null,null,,,,null,null,null,,null,null,null
Thomas Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Storage Direct 2 U,null,null,null,null,,,,null,null,null,,null,null,null
Woolgoolga Self,null,null,null,null,,,,null,null,null,,null,null,null
Katz Loo,null,null,null,null,,,,null,null,null,,null,null,null
PKG Storage,null,null,null,null,,,,null,null,null,,null,null,null
Secure Storage Bangalow,null,null,null,null,,,,null,null,null,,null,null,null
Sahara Logistics (VIC) Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Komkat Pty Ltd.,null,null,null,null,,,,null,null,null,,null,null,null
Kartel Logistics,null,null,null,null,,,,null,null,null,,null,null,null
